Medium,Transport Type,Vehicle Type,Drive,Date,Economy,Frequency,Measure,Unit
road,passenger,lt,phev_d,2017,10_MAS,Yearly,Energy,Pj
road,passenger,lt,phev_g,2017,10_MAS,Yearly,Energy,Pj
road,passenger,suv,bev,2017,10_MAS,Yearly,Energy,Pj
road,passenger,suv,cng,2017,10_MAS,Yearly,Energy,Pj
road,passenger,suv,fcev,2017,10_MAS,Yearly,Energy,Pj
road,passenger,suv,ice_d,2017,10_MAS,Yearly,Energy,Pj
road,passenger,suv,ice_g,2017,10_MAS,Yearly,Energy,Pj
road,passenger,suv,lpg,2017,10_MAS,Yearly,Energy,Pj
road,passenger,suv,phev_d,2017,10_MAS,Yearly,Energy,Pj
road,passenger,suv,phev_g,2017,10_MAS,Yearly,Energy,Pj
road,freight,ht,bev,2017,10_MAS,Yearly,Energy,Pj
road,freight,ht,cng,2017,10_MAS,Yearly,Energy,Pj
road,freight,ht,fcev,2017,10_MAS,Yearly,Energy,Pj
road,freight,ht,ice_d,2017,10_MAS,Yearly,Energy,Pj
road,freight,ht,ice_g,2017,10_MAS,Yearly,Energy,Pj
road,freight,ht,lpg,2017,10_MAS,Yearly,Energy,Pj
road,freight,ht,phev_d,2017,10_MAS,Yearly,Energy,Pj
road,freight,ht,phev_g,2017,10_MAS,Yearly,Energy,Pj
road,freight,lcv,bev,2017,10_MAS,Yearly,Energy,Pj
road,freight,lcv,cng,2017,10_MAS,Yearly,Energy,Pj
road,freight,lcv,fcev,2017,10_MAS,Yearly,Energy,Pj
road,freight,lcv,ice_d,2017,10_MAS,Yearly,Energy,Pj
road,freight,lcv,ice_g,2017,10_MAS,Yearly,Energy,Pj
road,freight,lcv,lpg,2017,10_MAS,Yearly,Energy,Pj
road,freight,lcv,phev_d,2017,10_MAS,Yearly,Energy,Pj
road,freight,lcv,phev_g,2017,10_MAS,Yearly,Energy,Pj
road,freight,mt,bev,2017,10_MAS,Yearly,Energy,Pj
road,freight,mt,cng,2017,10_MAS,Yearly,Energy,Pj
road,freight,mt,fcev,2017,10_MAS,Yearly,Energy,Pj
road,freight,mt,ice_d,2017,10_MAS,Yearly,Energy,Pj
road,freight,mt,ice_g,2017,10_MAS,Yearly,Energy,Pj
road,freight,mt,lpg,2017,10_MAS,Yearly,Energy,Pj
road,freight,mt,phev_d,2017,10_MAS,Yearly,Energy,Pj
road,freight,mt,phev_g,2017,10_MAS,Yearly,Energy,Pj
road,freight,2w,bev,2017,10_MAS,Yearly,Energy,Pj
road,freight,2w,ice_d,2017,10_MAS,Yearly,Energy,Pj
road,freight,2w,ice_g,2017,10_MAS,Yearly,Energy,Pj
road,passenger,2w,bev,2017,11_MEX,Yearly,Energy,Pj
road,passenger,2w,ice_d,2017,11_MEX,Yearly,Energy,Pj
road,passenger,2w,ice_g,2017,11_MEX,Yearly,Energy,Pj
road,passenger,bus,bev,2017,11_MEX,Yearly,Energy,Pj
road,passenger,bus,cng,2017,11_MEX,Yearly,Energy,Pj
road,passenger,bus,fcev,2017,11_MEX,Yearly,Energy,Pj
road,passenger,bus,ice_d,2017,11_MEX,Yearly,Energy,Pj
road,passenger,bus,ice_g,2017,11_MEX,Yearly,Energy,Pj
road,passenger,bus,lpg,2017,11_MEX,Yearly,Energy,Pj
road,passenger,bus,phev_d,2017,11_MEX,Yearly,Energy,Pj
road,passenger,bus,phev_g,2017,11_MEX,Yearly,Energy,Pj
road,passenger,car,bev,2017,11_MEX,Yearly,Energy,Pj
road,passenger,car,cng,2017,11_MEX,Yearly,Energy,Pj
road,passenger,car,fcev,2017,11_MEX,Yearly,Energy,Pj
road,passenger,car,ice_d,2017,11_MEX,Yearly,Energy,Pj
road,passenger,car,ice_g,2017,11_MEX,Yearly,Energy,Pj
road,passenger,car,lpg,2017,11_MEX,Yearly,Energy,Pj
road,passenger,car,phev_d,2017,11_MEX,Yearly,Energy,Pj
road,passenger,car,phev_g,2017,11_MEX,Yearly,Energy,Pj
road,passenger,lt,bev,2017,11_MEX,Yearly,Energy,Pj
road,passenger,lt,cng,2017,11_MEX,Yearly,Energy,Pj
road,passenger,lt,fcev,2017,11_MEX,Yearly,Energy,Pj
road,passenger,lt,ice_d,2017,11_MEX,Yearly,Energy,Pj
road,passenger,lt,ice_g,2017,11_MEX,Yearly,Energy,Pj
road,passenger,lt,lpg,2017,11_MEX,Yearly,Energy,Pj
road,passenger,lt,phev_d,2017,11_MEX,Yearly,Energy,Pj
road,passenger,lt,phev_g,2017,11_MEX,Yearly,Energy,Pj
road,passenger,suv,bev,2017,11_MEX,Yearly,Energy,Pj
road,passenger,suv,cng,2017,11_MEX,Yearly,Energy,Pj
road,passenger,suv,fcev,2017,11_MEX,Yearly,Energy,Pj
road,passenger,suv,ice_d,2017,11_MEX,Yearly,Energy,Pj
road,passenger,suv,ice_g,2017,11_MEX,Yearly,Energy,Pj
road,passenger,suv,lpg,2017,11_MEX,Yearly,Energy,Pj
road,passenger,suv,phev_d,2017,11_MEX,Yearly,Energy,Pj
road,passenger,suv,phev_g,2017,11_MEX,Yearly,Energy,Pj
road,freight,ht,bev,2017,11_MEX,Yearly,Energy,Pj
road,freight,ht,cng,2017,11_MEX,Yearly,Energy,Pj
road,freight,ht,fcev,2017,11_MEX,Yearly,Energy,Pj
road,freight,ht,ice_d,2017,11_MEX,Yearly,Energy,Pj
road,freight,ht,ice_g,2017,11_MEX,Yearly,Energy,Pj
road,freight,ht,lpg,2017,11_MEX,Yearly,Energy,Pj
road,freight,ht,phev_d,2017,11_MEX,Yearly,Energy,Pj
road,freight,ht,phev_g,2017,11_MEX,Yearly,Energy,Pj
road,freight,lcv,bev,2017,11_MEX,Yearly,Energy,Pj
road,freight,lcv,cng,2017,11_MEX,Yearly,Energy,Pj
road,freight,lcv,fcev,2017,11_MEX,Yearly,Energy,Pj
road,freight,lcv,ice_d,2017,11_MEX,Yearly,Energy,Pj
road,freight,lcv,ice_g,2017,11_MEX,Yearly,Energy,Pj
road,freight,lcv,lpg,2017,11_MEX,Yearly,Energy,Pj
road,freight,lcv,phev_d,2017,11_MEX,Yearly,Energy,Pj
road,freight,lcv,phev_g,2017,11_MEX,Yearly,Energy,Pj
road,freight,mt,bev,2017,11_MEX,Yearly,Energy,Pj
road,freight,mt,cng,2017,11_MEX,Yearly,Energy,Pj
road,freight,mt,fcev,2017,11_MEX,Yearly,Energy,Pj
road,freight,mt,ice_d,2017,11_MEX,Yearly,Energy,Pj
road,freight,mt,ice_g,2017,11_MEX,Yearly,Energy,Pj
road,freight,mt,lpg,2017,11_MEX,Yearly,Energy,Pj
road,freight,mt,phev_d,2017,11_MEX,Yearly,Energy,Pj
road,freight,mt,phev_g,2017,11_MEX,Yearly,Energy,Pj
road,freight,2w,bev,2017,11_MEX,Yearly,Energy,Pj
road,freight,2w,ice_d,2017,11_MEX,Yearly,Energy,Pj
road,freight,2w,ice_g,2017,11_MEX,Yearly,Energy,Pj
road,passenger,2w,bev,2017,12_NZ,Yearly,Energy,Pj
road,passenger,2w,ice_d,2017,12_NZ,Yearly,Energy,Pj
road,passenger,2w,ice_g,2017,12_NZ,Yearly,Energy,Pj
road,passenger,bus,bev,2017,12_NZ,Yearly,Energy,Pj
road,passenger,bus,cng,2017,12_NZ,Yearly,Energy,Pj
road,passenger,bus,fcev,2017,12_NZ,Yearly,Energy,Pj
road,passenger,bus,ice_d,2017,12_NZ,Yearly,Energy,Pj
road,passenger,bus,ice_g,2017,12_NZ,Yearly,Energy,Pj
road,passenger,bus,lpg,2017,12_NZ,Yearly,Energy,Pj
road,passenger,bus,phev_d,2017,12_NZ,Yearly,Energy,Pj
road,passenger,bus,phev_g,2017,12_NZ,Yearly,Energy,Pj
road,passenger,car,bev,2017,12_NZ,Yearly,Energy,Pj
road,passenger,car,cng,2017,12_NZ,Yearly,Energy,Pj
road,passenger,car,fcev,2017,12_NZ,Yearly,Energy,Pj
road,passenger,car,ice_d,2017,12_NZ,Yearly,Energy,Pj
road,passenger,car,ice_g,2017,12_NZ,Yearly,Energy,Pj
road,passenger,car,lpg,2017,12_NZ,Yearly,Energy,Pj
road,passenger,car,phev_d,2017,12_NZ,Yearly,Energy,Pj
road,passenger,car,phev_g,2017,12_NZ,Yearly,Energy,Pj
road,passenger,lt,bev,2017,12_NZ,Yearly,Energy,Pj
road,passenger,lt,cng,2017,12_NZ,Yearly,Energy,Pj
road,passenger,lt,fcev,2017,12_NZ,Yearly,Energy,Pj
road,passenger,lt,ice_d,2017,12_NZ,Yearly,Energy,Pj
road,passenger,lt,ice_g,2017,12_NZ,Yearly,Energy,Pj
road,passenger,lt,lpg,2017,12_NZ,Yearly,Energy,Pj
road,passenger,lt,phev_d,2017,12_NZ,Yearly,Energy,Pj
road,passenger,lt,phev_g,2017,12_NZ,Yearly,Energy,Pj
road,passenger,suv,bev,2017,12_NZ,Yearly,Energy,Pj
road,passenger,suv,cng,2017,12_NZ,Yearly,Energy,Pj
road,passenger,suv,fcev,2017,12_NZ,Yearly,Energy,Pj
road,passenger,suv,ice_d,2017,12_NZ,Yearly,Energy,Pj
road,passenger,suv,ice_g,2017,12_NZ,Yearly,Energy,Pj
road,passenger,suv,lpg,2017,12_NZ,Yearly,Energy,Pj
road,passenger,suv,phev_d,2017,12_NZ,Yearly,Energy,Pj
road,passenger,suv,phev_g,2017,12_NZ,Yearly,Energy,Pj
road,freight,ht,bev,2017,12_NZ,Yearly,Energy,Pj
road,freight,ht,cng,2017,12_NZ,Yearly,Energy,Pj
road,freight,ht,fcev,2017,12_NZ,Yearly,Energy,Pj
road,freight,ht,ice_d,2017,12_NZ,Yearly,Energy,Pj
road,freight,ht,ice_g,2017,12_NZ,Yearly,Energy,Pj
road,freight,ht,lpg,2017,12_NZ,Yearly,Energy,Pj
road,freight,ht,phev_d,2017,12_NZ,Yearly,Energy,Pj
road,freight,ht,phev_g,2017,12_NZ,Yearly,Energy,Pj
road,freight,lcv,bev,2017,12_NZ,Yearly,Energy,Pj
road,freight,lcv,cng,2017,12_NZ,Yearly,Energy,Pj
road,freight,lcv,fcev,2017,12_NZ,Yearly,Energy,Pj
road,freight,lcv,ice_d,2017,12_NZ,Yearly,Energy,Pj
road,freight,lcv,ice_g,2017,12_NZ,Yearly,Energy,Pj
road,freight,lcv,lpg,2017,12_NZ,Yearly,Energy,Pj
road,freight,lcv,phev_d,2017,12_NZ,Yearly,Energy,Pj
road,freight,lcv,phev_g,2017,12_NZ,Yearly,Energy,Pj
road,freight,mt,bev,2017,12_NZ,Yearly,Energy,Pj
road,freight,mt,cng,2017,12_NZ,Yearly,Energy,Pj
road,freight,mt,fcev,2017,12_NZ,Yearly,Energy,Pj
road,freight,mt,ice_d,2017,12_NZ,Yearly,Energy,Pj
road,freight,mt,ice_g,2017,12_NZ,Yearly,Energy,Pj
road,freight,mt,lpg,2017,12_NZ,Yearly,Energy,Pj
road,freight,mt,phev_d,2017,12_NZ,Yearly,Energy,Pj
road,freight,mt,phev_g,2017,12_NZ,Yearly,Energy,Pj
road,freight,2w,bev,2017,12_NZ,Yearly,Energy,Pj
road,freight,2w,ice_d,2017,12_NZ,Yearly,Energy,Pj
road,freight,2w,ice_g,2017,12_NZ,Yearly,Energy,Pj
road,passenger,2w,bev,2017,13_PNG,Yearly,Energy,Pj
road,passenger,2w,ice_d,2017,13_PNG,Yearly,Energy,Pj
road,passenger,2w,ice_g,2017,13_PNG,Yearly,Energy,Pj
road,passenger,bus,bev,2017,13_PNG,Yearly,Energy,Pj
road,passenger,bus,cng,2017,13_PNG,Yearly,Energy,Pj
road,passenger,bus,fcev,2017,13_PNG,Yearly,Energy,Pj
road,passenger,bus,ice_d,2017,13_PNG,Yearly,Energy,Pj
road,passenger,bus,ice_g,2017,13_PNG,Yearly,Energy,Pj
road,passenger,bus,lpg,2017,13_PNG,Yearly,Energy,Pj
road,passenger,bus,phev_d,2017,13_PNG,Yearly,Energy,Pj
road,passenger,bus,phev_g,2017,13_PNG,Yearly,Energy,Pj
road,passenger,car,bev,2017,13_PNG,Yearly,Energy,Pj
road,passenger,car,cng,2017,13_PNG,Yearly,Energy,Pj
road,passenger,car,fcev,2017,13_PNG,Yearly,Energy,Pj
road,passenger,car,ice_d,2017,13_PNG,Yearly,Energy,Pj
road,passenger,car,ice_g,2017,13_PNG,Yearly,Energy,Pj
road,passenger,car,lpg,2017,13_PNG,Yearly,Energy,Pj
road,passenger,car,phev_d,2017,13_PNG,Yearly,Energy,Pj
road,passenger,car,phev_g,2017,13_PNG,Yearly,Energy,Pj
road,passenger,lt,bev,2017,13_PNG,Yearly,Energy,Pj
road,passenger,lt,cng,2017,13_PNG,Yearly,Energy,Pj
road,passenger,lt,fcev,2017,13_PNG,Yearly,Energy,Pj
road,passenger,lt,ice_d,2017,13_PNG,Yearly,Energy,Pj
road,passenger,lt,ice_g,2017,13_PNG,Yearly,Energy,Pj
road,passenger,lt,lpg,2017,13_PNG,Yearly,Energy,Pj
road,passenger,lt,phev_d,2017,13_PNG,Yearly,Energy,Pj
road,passenger,lt,phev_g,2017,13_PNG,Yearly,Energy,Pj
road,passenger,suv,bev,2017,13_PNG,Yearly,Energy,Pj
road,passenger,suv,cng,2017,13_PNG,Yearly,Energy,Pj
road,passenger,suv,fcev,2017,13_PNG,Yearly,Energy,Pj
road,passenger,suv,ice_d,2017,13_PNG,Yearly,Energy,Pj
road,passenger,suv,ice_g,2017,13_PNG,Yearly,Energy,Pj
road,passenger,suv,lpg,2017,13_PNG,Yearly,Energy,Pj
road,passenger,suv,phev_d,2017,13_PNG,Yearly,Energy,Pj
road,passenger,suv,phev_g,2017,13_PNG,Yearly,Energy,Pj
road,freight,ht,bev,2017,13_PNG,Yearly,Energy,Pj
road,freight,ht,cng,2017,13_PNG,Yearly,Energy,Pj
road,freight,ht,fcev,2017,13_PNG,Yearly,Energy,Pj
road,freight,ht,ice_d,2017,13_PNG,Yearly,Energy,Pj
road,freight,ht,ice_g,2017,13_PNG,Yearly,Energy,Pj
road,freight,ht,lpg,2017,13_PNG,Yearly,Energy,Pj
road,freight,ht,phev_d,2017,13_PNG,Yearly,Energy,Pj
road,freight,ht,phev_g,2017,13_PNG,Yearly,Energy,Pj
road,freight,lcv,bev,2017,13_PNG,Yearly,Energy,Pj
road,freight,lcv,cng,2017,13_PNG,Yearly,Energy,Pj
road,freight,lcv,fcev,2017,13_PNG,Yearly,Energy,Pj
road,freight,lcv,ice_d,2017,13_PNG,Yearly,Energy,Pj
road,freight,lcv,ice_g,2017,13_PNG,Yearly,Energy,Pj
road,freight,lcv,lpg,2017,13_PNG,Yearly,Energy,Pj
road,freight,lcv,phev_d,2017,13_PNG,Yearly,Energy,Pj
road,freight,lcv,phev_g,2017,13_PNG,Yearly,Energy,Pj
road,freight,mt,bev,2017,13_PNG,Yearly,Energy,Pj
road,freight,mt,cng,2017,13_PNG,Yearly,Energy,Pj
road,freight,mt,fcev,2017,13_PNG,Yearly,Energy,Pj
road,freight,mt,ice_d,2017,13_PNG,Yearly,Energy,Pj
road,freight,mt,ice_g,2017,13_PNG,Yearly,Energy,Pj
road,freight,mt,lpg,2017,13_PNG,Yearly,Energy,Pj
road,freight,mt,phev_d,2017,13_PNG,Yearly,Energy,Pj
road,freight,mt,phev_g,2017,13_PNG,Yearly,Energy,Pj
road,freight,2w,bev,2017,13_PNG,Yearly,Energy,Pj
road,freight,2w,ice_d,2017,13_PNG,Yearly,Energy,Pj
road,freight,2w,ice_g,2017,13_PNG,Yearly,Energy,Pj
road,passenger,2w,bev,2017,14_PE,Yearly,Energy,Pj
road,passenger,2w,ice_d,2017,14_PE,Yearly,Energy,Pj
road,passenger,2w,ice_g,2017,14_PE,Yearly,Energy,Pj
road,passenger,bus,bev,2017,14_PE,Yearly,Energy,Pj
road,passenger,bus,cng,2017,14_PE,Yearly,Energy,Pj
road,passenger,bus,fcev,2017,14_PE,Yearly,Energy,Pj
road,passenger,bus,ice_d,2017,14_PE,Yearly,Energy,Pj
road,passenger,bus,ice_g,2017,14_PE,Yearly,Energy,Pj
road,passenger,bus,lpg,2017,14_PE,Yearly,Energy,Pj
road,passenger,bus,phev_d,2017,14_PE,Yearly,Energy,Pj
road,passenger,bus,phev_g,2017,14_PE,Yearly,Energy,Pj
road,passenger,car,bev,2017,14_PE,Yearly,Energy,Pj
road,passenger,car,cng,2017,14_PE,Yearly,Energy,Pj
road,passenger,car,fcev,2017,14_PE,Yearly,Energy,Pj
road,passenger,car,ice_d,2017,14_PE,Yearly,Energy,Pj
road,passenger,car,ice_g,2017,14_PE,Yearly,Energy,Pj
road,passenger,car,lpg,2017,14_PE,Yearly,Energy,Pj
road,passenger,car,phev_d,2017,14_PE,Yearly,Energy,Pj
road,passenger,car,phev_g,2017,14_PE,Yearly,Energy,Pj
road,passenger,lt,bev,2017,14_PE,Yearly,Energy,Pj
road,passenger,lt,cng,2017,14_PE,Yearly,Energy,Pj
road,passenger,lt,fcev,2017,14_PE,Yearly,Energy,Pj
road,passenger,lt,ice_d,2017,14_PE,Yearly,Energy,Pj
road,passenger,lt,ice_g,2017,14_PE,Yearly,Energy,Pj
road,passenger,lt,lpg,2017,14_PE,Yearly,Energy,Pj
road,passenger,lt,phev_d,2017,14_PE,Yearly,Energy,Pj
road,passenger,lt,phev_g,2017,14_PE,Yearly,Energy,Pj
road,passenger,suv,bev,2017,14_PE,Yearly,Energy,Pj
road,passenger,suv,cng,2017,14_PE,Yearly,Energy,Pj
road,passenger,suv,fcev,2017,14_PE,Yearly,Energy,Pj
road,passenger,suv,ice_d,2017,14_PE,Yearly,Energy,Pj
road,passenger,suv,ice_g,2017,14_PE,Yearly,Energy,Pj
road,passenger,suv,lpg,2017,14_PE,Yearly,Energy,Pj
road,passenger,suv,phev_d,2017,14_PE,Yearly,Energy,Pj
road,passenger,suv,phev_g,2017,14_PE,Yearly,Energy,Pj
road,freight,ht,bev,2017,14_PE,Yearly,Energy,Pj
road,freight,ht,cng,2017,14_PE,Yearly,Energy,Pj
road,freight,ht,fcev,2017,14_PE,Yearly,Energy,Pj
road,freight,ht,ice_d,2017,14_PE,Yearly,Energy,Pj
road,freight,ht,ice_g,2017,14_PE,Yearly,Energy,Pj
road,freight,ht,lpg,2017,14_PE,Yearly,Energy,Pj
road,freight,ht,phev_d,2017,14_PE,Yearly,Energy,Pj
road,freight,ht,phev_g,2017,14_PE,Yearly,Energy,Pj
road,freight,lcv,bev,2017,14_PE,Yearly,Energy,Pj
road,freight,lcv,cng,2017,14_PE,Yearly,Energy,Pj
road,freight,lcv,fcev,2017,14_PE,Yearly,Energy,Pj
road,freight,lcv,ice_d,2017,14_PE,Yearly,Energy,Pj
road,freight,lcv,ice_g,2017,14_PE,Yearly,Energy,Pj
road,freight,lcv,lpg,2017,14_PE,Yearly,Energy,Pj
road,freight,lcv,phev_d,2017,14_PE,Yearly,Energy,Pj
road,freight,lcv,phev_g,2017,14_PE,Yearly,Energy,Pj
road,freight,mt,bev,2017,14_PE,Yearly,Energy,Pj
road,freight,mt,cng,2017,14_PE,Yearly,Energy,Pj
road,freight,mt,fcev,2017,14_PE,Yearly,Energy,Pj
road,freight,mt,ice_d,2017,14_PE,Yearly,Energy,Pj
road,freight,mt,ice_g,2017,14_PE,Yearly,Energy,Pj
road,freight,mt,lpg,2017,14_PE,Yearly,Energy,Pj
road,freight,mt,phev_d,2017,14_PE,Yearly,Energy,Pj
road,freight,mt,phev_g,2017,14_PE,Yearly,Energy,Pj
road,freight,2w,bev,2017,14_PE,Yearly,Energy,Pj
road,freight,2w,ice_d,2017,14_PE,Yearly,Energy,Pj
road,freight,2w,ice_g,2017,14_PE,Yearly,Energy,Pj
road,passenger,2w,bev,2017,15_RP,Yearly,Energy,Pj
road,passenger,2w,ice_d,2017,15_RP,Yearly,Energy,Pj
road,passenger,2w,ice_g,2017,15_RP,Yearly,Energy,Pj
road,passenger,bus,bev,2017,15_RP,Yearly,Energy,Pj
road,passenger,bus,cng,2017,15_RP,Yearly,Energy,Pj
road,passenger,bus,fcev,2017,15_RP,Yearly,Energy,Pj
road,passenger,bus,ice_d,2017,15_RP,Yearly,Energy,Pj
road,passenger,bus,ice_g,2017,15_RP,Yearly,Energy,Pj
road,passenger,bus,lpg,2017,15_RP,Yearly,Energy,Pj
road,passenger,bus,phev_d,2017,15_RP,Yearly,Energy,Pj
road,passenger,bus,phev_g,2017,15_RP,Yearly,Energy,Pj
road,passenger,car,bev,2017,15_RP,Yearly,Energy,Pj
road,passenger,car,cng,2017,15_RP,Yearly,Energy,Pj
road,passenger,car,fcev,2017,15_RP,Yearly,Energy,Pj
road,passenger,car,ice_d,2017,15_RP,Yearly,Energy,Pj
road,passenger,car,ice_g,2017,15_RP,Yearly,Energy,Pj
road,passenger,car,lpg,2017,15_RP,Yearly,Energy,Pj
road,passenger,car,phev_d,2017,15_RP,Yearly,Energy,Pj
road,passenger,car,phev_g,2017,15_RP,Yearly,Energy,Pj
road,passenger,lt,bev,2017,15_RP,Yearly,Energy,Pj
road,passenger,lt,cng,2017,15_RP,Yearly,Energy,Pj
road,passenger,lt,fcev,2017,15_RP,Yearly,Energy,Pj
road,passenger,lt,ice_d,2017,15_RP,Yearly,Energy,Pj
road,passenger,lt,ice_g,2017,15_RP,Yearly,Energy,Pj
road,passenger,lt,lpg,2017,15_RP,Yearly,Energy,Pj
road,passenger,lt,phev_d,2017,15_RP,Yearly,Energy,Pj
road,passenger,lt,phev_g,2017,15_RP,Yearly,Energy,Pj
road,passenger,suv,bev,2017,15_RP,Yearly,Energy,Pj
road,passenger,suv,cng,2017,15_RP,Yearly,Energy,Pj
road,passenger,suv,fcev,2017,15_RP,Yearly,Energy,Pj
road,passenger,suv,ice_d,2017,15_RP,Yearly,Energy,Pj
road,passenger,suv,ice_g,2017,15_RP,Yearly,Energy,Pj
road,passenger,suv,lpg,2017,15_RP,Yearly,Energy,Pj
road,passenger,suv,phev_d,2017,15_RP,Yearly,Energy,Pj
road,passenger,suv,phev_g,2017,15_RP,Yearly,Energy,Pj
road,freight,ht,bev,2017,15_RP,Yearly,Energy,Pj
road,freight,ht,cng,2017,15_RP,Yearly,Energy,Pj
road,freight,ht,fcev,2017,15_RP,Yearly,Energy,Pj
road,freight,ht,ice_d,2017,15_RP,Yearly,Energy,Pj
road,freight,ht,ice_g,2017,15_RP,Yearly,Energy,Pj
road,freight,ht,lpg,2017,15_RP,Yearly,Energy,Pj
road,freight,ht,phev_d,2017,15_RP,Yearly,Energy,Pj
road,freight,ht,phev_g,2017,15_RP,Yearly,Energy,Pj
road,freight,lcv,bev,2017,15_RP,Yearly,Energy,Pj
road,freight,lcv,cng,2017,15_RP,Yearly,Energy,Pj
road,freight,lcv,fcev,2017,15_RP,Yearly,Energy,Pj
road,freight,lcv,ice_d,2017,15_RP,Yearly,Energy,Pj
road,freight,lcv,ice_g,2017,15_RP,Yearly,Energy,Pj
road,freight,lcv,lpg,2017,15_RP,Yearly,Energy,Pj
road,freight,lcv,phev_d,2017,15_RP,Yearly,Energy,Pj
road,freight,lcv,phev_g,2017,15_RP,Yearly,Energy,Pj
road,freight,mt,bev,2017,15_RP,Yearly,Energy,Pj
road,freight,mt,cng,2017,15_RP,Yearly,Energy,Pj
road,freight,mt,fcev,2017,15_RP,Yearly,Energy,Pj
road,freight,mt,ice_d,2017,15_RP,Yearly,Energy,Pj
road,freight,mt,ice_g,2017,15_RP,Yearly,Energy,Pj
road,freight,mt,lpg,2017,15_RP,Yearly,Energy,Pj
road,freight,mt,phev_d,2017,15_RP,Yearly,Energy,Pj
road,freight,mt,phev_g,2017,15_RP,Yearly,Energy,Pj
road,freight,2w,bev,2017,15_RP,Yearly,Energy,Pj
road,freight,2w,ice_d,2017,15_RP,Yearly,Energy,Pj
road,freight,2w,ice_g,2017,15_RP,Yearly,Energy,Pj
road,passenger,2w,bev,2017,16_RUS,Yearly,Energy,Pj
road,passenger,2w,ice_d,2017,16_RUS,Yearly,Energy,Pj
road,passenger,2w,ice_g,2017,16_RUS,Yearly,Energy,Pj
road,passenger,bus,bev,2017,16_RUS,Yearly,Energy,Pj
road,passenger,bus,cng,2017,16_RUS,Yearly,Energy,Pj
road,passenger,bus,fcev,2017,16_RUS,Yearly,Energy,Pj
road,passenger,bus,ice_d,2017,16_RUS,Yearly,Energy,Pj
road,passenger,bus,ice_g,2017,16_RUS,Yearly,Energy,Pj
road,passenger,bus,lpg,2017,16_RUS,Yearly,Energy,Pj
road,passenger,bus,phev_d,2017,16_RUS,Yearly,Energy,Pj
road,passenger,bus,phev_g,2017,16_RUS,Yearly,Energy,Pj
road,passenger,car,bev,2017,16_RUS,Yearly,Energy,Pj
road,passenger,car,cng,2017,16_RUS,Yearly,Energy,Pj
road,passenger,car,fcev,2017,16_RUS,Yearly,Energy,Pj
road,passenger,car,ice_d,2017,16_RUS,Yearly,Energy,Pj
road,passenger,car,ice_g,2017,16_RUS,Yearly,Energy,Pj
road,passenger,car,lpg,2017,16_RUS,Yearly,Energy,Pj
road,passenger,car,phev_d,2017,16_RUS,Yearly,Energy,Pj
road,passenger,car,phev_g,2017,16_RUS,Yearly,Energy,Pj
road,passenger,lt,bev,2017,16_RUS,Yearly,Energy,Pj
road,passenger,lt,cng,2017,16_RUS,Yearly,Energy,Pj
road,passenger,lt,fcev,2017,16_RUS,Yearly,Energy,Pj
road,passenger,lt,ice_d,2017,16_RUS,Yearly,Energy,Pj
road,passenger,lt,ice_g,2017,16_RUS,Yearly,Energy,Pj
road,passenger,lt,lpg,2017,16_RUS,Yearly,Energy,Pj
road,passenger,lt,phev_d,2017,16_RUS,Yearly,Energy,Pj
road,passenger,lt,phev_g,2017,16_RUS,Yearly,Energy,Pj
road,passenger,suv,bev,2017,16_RUS,Yearly,Energy,Pj
road,passenger,suv,cng,2017,16_RUS,Yearly,Energy,Pj
road,passenger,suv,fcev,2017,16_RUS,Yearly,Energy,Pj
road,passenger,suv,ice_d,2017,16_RUS,Yearly,Energy,Pj
road,passenger,suv,ice_g,2017,16_RUS,Yearly,Energy,Pj
road,passenger,suv,lpg,2017,16_RUS,Yearly,Energy,Pj
road,passenger,suv,phev_d,2017,16_RUS,Yearly,Energy,Pj
road,passenger,suv,phev_g,2017,16_RUS,Yearly,Energy,Pj
road,freight,ht,bev,2017,16_RUS,Yearly,Energy,Pj
road,freight,ht,cng,2017,16_RUS,Yearly,Energy,Pj
road,freight,ht,fcev,2017,16_RUS,Yearly,Energy,Pj
road,freight,ht,ice_d,2017,16_RUS,Yearly,Energy,Pj
road,freight,ht,ice_g,2017,16_RUS,Yearly,Energy,Pj
road,freight,ht,lpg,2017,16_RUS,Yearly,Energy,Pj
road,freight,ht,phev_d,2017,16_RUS,Yearly,Energy,Pj
road,freight,ht,phev_g,2017,16_RUS,Yearly,Energy,Pj
road,freight,lcv,bev,2017,16_RUS,Yearly,Energy,Pj
road,freight,lcv,cng,2017,16_RUS,Yearly,Energy,Pj
road,freight,lcv,fcev,2017,16_RUS,Yearly,Energy,Pj
road,freight,lcv,ice_d,2017,16_RUS,Yearly,Energy,Pj
road,freight,lcv,ice_g,2017,16_RUS,Yearly,Energy,Pj
road,freight,lcv,lpg,2017,16_RUS,Yearly,Energy,Pj
road,freight,lcv,phev_d,2017,16_RUS,Yearly,Energy,Pj
road,freight,lcv,phev_g,2017,16_RUS,Yearly,Energy,Pj
road,freight,mt,bev,2017,16_RUS,Yearly,Energy,Pj
road,freight,mt,cng,2017,16_RUS,Yearly,Energy,Pj
road,freight,mt,fcev,2017,16_RUS,Yearly,Energy,Pj
road,freight,mt,ice_d,2017,16_RUS,Yearly,Energy,Pj
road,freight,mt,ice_g,2017,16_RUS,Yearly,Energy,Pj
road,freight,mt,lpg,2017,16_RUS,Yearly,Energy,Pj
